Nr.,Type,bolt_num,BL,sBL,dia_1,dia_2,gear1_x,gear1_y,gear1_z,gear2_x,gear2_y,gear2_z,bolt1_x,bolt1_y,bolt1_z,bolt2_x,bolt2_y,bolt2_z,bolt3_x,bolt3_y,bolt3_z,bolt4_x,bolt4_y,bolt4_z,bolt5_x,bolt5_y,bolt5_z,euler_x,euler_y,euler_z
TypeA2_0180,2,5,7.923,1.448,3.565,6.432,1.7826,1.0,13.2109,2.416,0.5,16.627,2.62,0.195,11.772,2.62,3.742,12.344,2.62,2.724,19.751,2.62,0.095,20.091,2.62,-2.455,15.641,-5.6869,4.8041,0.5538
TypeA2_0181,2,4,6.436,1.419,3.607,5.626,1.8033,1.0,11.8399,2.013,0.5,14.853,2.62,0.409,10.185,2.62,3.343,10.321,2.62,1.956,17.879,2.62,-1.703,16.51,0.0,0.0,0.0,-2.1007,-2.1862,1.2026
TypeA2_0182,2,4,6.763,1.732,3.83,5.775,1.9151,1.0,12.5095,2.088,0.5,15.597,2.62,0.18,11.038,2.62,3.891,11.381,2.62,0.743,18.823,2.62,-2.114,15.945,0.0,0.0,0.0,9.2929,3.8655,1.9061
TypeA2_0183,2,3,6.259,0.848,4.03,6.161,2.0149,1.0,10.957,2.28,0.5,14.237,2.62,0.142,9.496,2.62,3.712,9.296,2.62,4.653,14.373,0.0,0.0,0.0,0.0,0.0,0.0,-14.6212,4.3398,2.0663
TypeA2_0184,2,4,7.379,0.803,4.493,6.178,2.2467,1.0,12.0102,2.289,0.5,15.299,2.62,0.019,10.657,2.62,4.313,10.422,2.62,0.82,18.691,2.62,-1.163,17.555,0.0,0.0,0.0,9.078,-0.3347,-0.163
TypeA2_0185,2,4,6.418,1.937,4.478,6.194,2.2389,1.0,12.012,2.297,0.5,15.309,2.62,0.043,10.621,2.62,3.992,10.093,2.62,4.55,16.816,2.62,-1.932,16.075,0.0,0.0,0.0,9.457,2.5213,-2.6964
TypeA2_0186,2,4,7.347,0.714,3.565,5.611,1.7827,1.0,11.9187,2.005,0.5,14.924,2.62,0.018,10.703,2.62,3.615,10.807,2.62,4.093,15.511,2.62,-2.087,14.15,0.0,0.0,0.0,-12.8612,2.8982,2.3019
TypeA2_0187,2,3,6.868,1.907,3.974,5.673,1.9868,1.0,12.9187,2.037,0.5,15.955,2.62,0.344,11.243,2.62,3.75,11.37,2.62,4.383,15.987,0.0,0.0,0.0,0.0,0.0,0.0,0.7454,-3.563,1.0601
TypeA2_0188,2,4,7.33,1.608,3.957,6.101,1.9784,1.0,12.9013,2.25,0.5,16.152,2.62,0.104,11.503,2.62,3.888,11.552,2.62,0.786,19.54,2.62,-1.832,17.756,0.0,0.0,0.0,2.3978,0.4474,0.8784
TypeA2_0189,2,5,6.387,1.641,4.196,5.804,2.0981,1.0,12.2164,2.102,0.5,15.318,2.62,0.42,10.42,2.62,4.385,11.315,2.62,4.534,15.733,2.62,0.225,18.399,2.62,-1.761,14.185,-14.3827,4.633,-2.6659
TypeA2_0190,2,4,7.716,1.005,4.371,5.785,2.1853,1.0,12.7581,2.093,0.5,15.851,2.62,-0.166,11.784,2.62,4.339,11.401,2.62,1.831,19.073,2.62,-1.524,14.397,0.0,0.0,0.0,-1.1174,-1.27,-3.3821
TypeA2_0191,2,3,7.114,1.135,3.645,6.349,1.8227,1.0,12.2435,2.374,0.5,15.618,2.62,0.292,10.687,2.62,3.664,11.071,2.62,4.545,15.912,0.0,0.0,0.0,0.0,0.0,0.0,3.1836,3.5788,4.7986
TypeA2_0192,2,4,7.209,0.871,3.991,5.741,1.9957,1.0,11.8717,2.071,0.5,14.942,2.62,0.084,10.496,2.62,3.611,10.157,2.62,2.57,17.866,2.62,-1.02,17.293,0.0,0.0,0.0,9.5904,-3.374,0.8901
TypeA2_0193,2,4,6.387,0.718,3.964,5.284,1.982,1.0,10.7085,1.842,0.5,13.551,2.62,0.281,9.098,2.62,4.236,10.073,2.62,1.488,16.537,2.62,-1.475,14.948,0.0,0.0,0.0,13.0259,-1.6884,-4.6748
TypeA2_0194,2,3,6.717,1.82,3.934,5.274,1.9671,1.0,12.4468,1.837,0.5,15.284,2.62,-0.087,11.354,2.62,3.767,10.972,2.62,-1.765,15.903,0.0,0.0,0.0,0.0,0.0,0.0,4.6078,-4.2414,-3.696
TypeA2_0195,2,4,7.655,1.054,3.511,5.941,1.7555,1.0,12.6546,2.17,0.5,15.825,2.62,0.19,11.232,2.62,3.208,11.117,2.62,1.841,19.036,2.62,-2.292,16.563,0.0,0.0,0.0,14.279,2.6032,1.4282
TypeA2_0196,2,4,7.719,1.487,4.376,5.285,2.1879,1.0,13.0825,1.842,0.5,15.925,2.62,0.498,11.175,2.62,4.62,12.322,2.62,3.789,17.727,2.62,-1.497,16.755,0.0,0.0,0.0,-4.8413,-2.6419,-3.0206
TypeA2_0197,2,5,6.652,1.704,3.969,5.586,1.9844,1.0,12.0201,1.993,0.5,15.013,2.62,0.256,10.436,2.62,4.114,11.039,2.62,3.716,16.893,2.62,-0.547,17.648,2.62,-1.853,14.167,7.7977,1.0583,-3.7033
TypeA2_0198,2,3,7.446,0.805,4.242,5.213,2.1212,1.0,12.2691,1.807,0.5,15.076,2.62,-0.103,11.169,2.62,4.394,11.274,2.62,4.24,15.604,0.0,0.0,0.0,0.0,0.0,0.0,-7.9535,1.573,-3.2166
TypeA2_0199,2,3,6.434,0.702,3.808,6.146,1.9038,1.0,11.0965,2.273,0.5,14.369,2.62,-0.181,10.214,2.62,3.66,9.668,2.62,4.066,16.104,0.0,0.0,0.0,0.0,0.0,0.0,3.3077,-3.3526,-1.4555
TypeA2_0200,2,3,7.448,1.707,3.729,6.126,1.8644,1.0,12.8087,2.263,0.5,16.072,2.62,0.089,11.468,2.62,3.31,11.118,2.62,1.247,19.49,0.0,0.0,0.0,0.0,0.0,0.0,-6.6673,2.5057,1.3368
TypeB0_0001,3,3,7.858,0.909,4.38,0.0,2.1899,1.0,12.694,0.0,0.0,0.0,1.35,-4.047,10.946,1.35,-1.874,15.224,1.35,1.1,11.645,0.0,0.0,0.0,0.0,0.0,0.0,13.3824,3.9491,-2.6473
TypeB0_0002,3,3,7.452,1.889,3.725,0.0,1.8627,1.0,13.3132,0.0,0.0,0.0,1.35,-3.595,11.92,1.35,-2.186,15.512,1.35,1.1,12.704,0.0,0.0,0.0,0.0,0.0,0.0,2.8625,-4.5215,2.7208
TypeB0_0003,3,3,7.801,0.799,3.96,0.0,1.9798,1.0,12.6486,0.0,0.0,0.0,1.35,-3.638,10.998,1.35,-1.724,14.974,1.35,1.1,11.815,0.0,0.0,0.0,0.0,0.0,0.0,7.2789,-0.7167,1.0327
TypeB0_0004,3,4,7.448,1.77,4.317,0.0,2.1584,1.0,13.2872,0.0,0.0,0.0,1.35,-4.008,11.578,1.35,-2.04,15.803,1.35,1.1,11.609,1.35,-4.464,14.3,0.0,0.0,0.0,-9.9752,-1.2525,3.364
TypeB0_0005,3,4,7.585,0.601,3.862,0.0,1.9308,1.0,12.1394,0.0,0.0,0.0,1.35,-3.777,10.783,1.35,-2.47,14.366,1.35,1.1,10.245,1.35,-4.125,12.799,0.0,0.0,0.0,7.9092,4.9592,0.8173
TypeB0_0006,3,3,7.825,1.628,3.991,0.0,1.9956,1.0,13.3719,0.0,0.0,0.0,1.35,-3.878,11.956,1.35,-2.411,15.691,1.35,1.1,12.218,0.0,0.0,0.0,0.0,0.0,0.0,12.9113,2.7807,-4.0933
TypeB0_0007,3,3,6.293,1.093,4.255,0.0,2.1277,1.0,11.2948,0.0,0.0,0.0,1.35,-4.282,10.05,1.35,-1.31,13.644,1.35,1.1,10.736,0.0,0.0,0.0,0.0,0.0,0.0,10.2032,3.7656,4.3312
TypeB0_0008,3,3,7.058,1.935,4.17,0.0,2.085,1.0,13.0377,0.0,0.0,0.0,1.35,-4.195,11.803,1.35,-1.615,15.437,1.35,1.1,12.224,0.0,0.0,0.0,0.0,0.0,0.0,-2.2793,-4.1245,-3.3043
TypeB0_0009,3,4,7.318,1.708,3.571,0.0,1.7856,1.0,13.1288,0.0,0.0,0.0,1.35,-3.477,11.808,1.35,-2.237,15.226,1.35,1.1,11.356,1.35,-3.519,14.393,0.0,0.0,0.0,-6.5482,-2.7863,0.4081
TypeB0_0010,3,4,6.371,0.978,4.482,0.0,2.241,1.0,11.5193,0.0,0.0,0.0,1.35,-4.392,10.057,1.35,-2.543,14.103,1.35,1.1,9.675,1.35,-4.81,11.925,0.0,0.0,0.0,-12.0642,-2.172,-4.0108
TypeB0_0011,3,3,7.684,1.461,4.2,0.0,2.1002,1.0,13.2033,0.0,0.0,0.0,1.35,-3.847,11.47,1.35,-2.55,15.622,1.35,1.1,13.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.3902,-2.3967,-1.1472
TypeB0_0012,3,3,7.701,1.946,4.087,0.0,2.0433,1.0,13.717,0.0,0.0,0.0,1.35,-4.083,12.445,1.35,-2.589,16.058,1.35,1.1,13.315,0.0,0.0,0.0,0.0,0.0,0.0,-4.5872,-4.8751,2.9837
TypeB0_0013,3,3,7.674,1.484,4.391,0.0,2.1957,1.0,13.0225,0.0,0.0,0.0,1.35,-4.263,11.52,1.35,-1.876,15.558,1.35,1.1,12.747,0.0,0.0,0.0,0.0,0.0,0.0,-9.0308,-2.3747,4.1716
TypeB0_0014,3,4,6.764,0.616,3.937,0.0,1.9683,1.0,11.3725,0.0,0.0,0.0,1.35,-3.736,9.857,1.35,-1.506,13.655,1.35,1.1,10.081,1.35,-4.264,11.76,0.0,0.0,0.0,-3.9782,4.4985,1.0369
TypeB0_0015,3,3,7.994,1.441,3.772,0.0,1.886,1.0,13.1177,0.0,0.0,0.0,1.35,-3.589,11.653,1.35,-2.236,15.336,1.35,1.1,12.192,0.0,0.0,0.0,0.0,0.0,0.0,-9.67,-2.9105,-3.8181
TypeB0_0016,3,4,6.845,0.658,4.179,0.0,2.0896,1.0,11.3642,0.0,0.0,0.0,1.35,-3.893,9.706,1.35,-1.787,13.795,1.35,1.1,9.599,1.35,-4.527,11.12,0.0,0.0,0.0,0.6162,3.998,-4.6515
TypeB0_0017,3,3,7.433,0.859,3.78,0.0,1.89,1.0,12.4307,0.0,0.0,0.0,1.35,-3.788,11.223,1.35,-1.64,14.667,1.35,1.1,12.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.5547,-1.4409,0.2177
TypeB0_0018,3,4,7.268,1.522,4.423,0.0,2.2113,1.0,12.9274,0.0,0.0,0.0,1.35,-4.243,11.351,1.35,-2.576,15.473,1.35,1.1,12.73,1.35,-4.775,12.728,0.0,0.0,0.0,0.1253,2.5105,-2.1907
TypeB0_0019,3,3,6.512,1.562,3.791,0.0,1.8954,1.0,12.1045,0.0,0.0,0.0,1.35,-3.598,10.626,1.35,-1.95,14.359,1.35,1.1,9.867,0.0,0.0,0.0,0.0,0.0,0.0,6.5002,2.0854,1.7465
TypeB0_0020,3,3,6.725,0.903,3.872,0.0,1.9361,1.0,11.2631,0.0,0.0,0.0,1.35,-3.768,9.879,1.35,-1.601,13.535,1.35,1.1,11.591,0.0,0.0,0.0,0.0,0.0,0.0,12.2459,-1.9816,-3.2787
TypeB0_0021,3,3,7.688,0.949,3.555,0.0,1.7774,1.0,12.4774,0.0,0.0,0.0,1.35,-3.594,11.351,1.35,-2.244,14.563,1.35,1.1,10.728,0.0,0.0,0.0,0.0,0.0,0.0,-10.9609,-4.0642,1.0894
TypeB0_0022,3,3,7.618,1.709,4.176,0.0,2.0882,1.0,13.3095,0.0,0.0,0.0,1.35,-4.178,12.034,1.35,-2.209,15.755,1.35,1.1,12.624,0.0,0.0,0.0,0.0,0.0,0.0,-1.7002,1.4546,4.9607
TypeB0_0023,3,4,7.84,1.081,3.593,0.0,1.7967,1.0,12.8756,0.0,0.0,0.0,1.35,-3.491,11.541,1.35,-1.767,15.032,1.35,1.1,11.716,1.35,-3.931,13.183,0.0,0.0,0.0,9.0389,0.0568,-2.9877
TypeB0_0024,3,4,7.226,1.724,3.897,0.0,1.9484,1.0,13.0479,0.0,0.0,0.0,1.35,-3.838,11.722,1.35,-2.564,15.273,1.35,1.1,12.407,1.35,-4.254,13.157,0.0,0.0,0.0,10.276,0.7195,-1.597
TypeB0_0025,3,3,7.861,0.841,4.495,0.0,2.2477,1.0,12.8766,0.0,0.0,0.0,1.35,-4.152,11.095,1.35,-2.077,15.479,1.35,1.1,12.178,0.0,0.0,0.0,0.0,0.0,0.0,-3.8627,-1.416,1.3229
TypeB0_0026,3,4,6.201,1.7,3.685,0.0,1.8425,1.0,12.0304,0.0,0.0,0.0,1.35,-3.7,10.847,1.35,-1.353,14.178,1.35,1.1,11.411,1.35,-3.619,13.332,0.0,0.0,0.0,10.0229,-2.1814,-1.0361
TypeB0_0027,3,4,7.503,0.784,3.78,0.0,1.8899,1.0,12.0846,0.0,0.0,0.0,1.35,-3.582,10.601,1.35,-1.141,14.206,1.35,1.1,12.089,1.35,-3.786,13.296,0.0,0.0,0.0,4.2835,2.7588,2.8311
TypeB0_0028,3,4,7.585,1.962,4.015,0.0,2.0077,1.0,13.6881,0.0,0.0,0.0,1.35,-3.917,12.288,1.35,-2.023,16.056,1.35,1.1,13.484,1.35,-3.531,15.5,0.0,0.0,0.0,-14.4539,4.9203,-4.3703
TypeB0_0029,3,4,7.953,1.048,4.155,0.0,2.0775,1.0,13.1584,0.0,0.0,0.0,1.35,-4.087,11.779,1.35,-2.895,15.455,1.35,1.1,12.99,1.35,-4.494,12.837,0.0,0.0,0.0,3.1182,1.8352,2.2596
TypeB0_0030,3,4,7.477,1.885,4.131,0.0,2.0654,1.0,13.5436,0.0,0.0,0.0,1.35,-3.807,11.856,1.35,-2.625,15.904,1.35,1.1,12.39,1.35,-3.779,15.26,0.0,0.0,0.0,13.2475,-2.6458,0.199
TypeB0_0031,3,4,6.774,1.816,3.816,0.0,1.9082,1.0,12.6294,0.0,0.0,0.0,1.35,-3.743,11.295,1.35,-2.159,14.884,1.35,1.1,12.422,1.35,-3.927,13.663,0.0,0.0,0.0,-11.9475,-4.1839,-2.3702
TypeB0_0032,3,4,7.84,1.933,4.303,0.0,2.1515,1.0,13.6627,0.0,0.0,0.0,1.35,-4.167,12.165,1.35,-1.897,16.161,1.35,1.1,12.0,1.35,-4.649,13.403,0.0,0.0,0.0,7.0002,-2.2967,3.0675
TypeB0_0033,3,3,7.112,1.97,3.741,0.0,1.8704,1.0,12.8307,0.0,0.0,0.0,1.35,-3.779,11.676,1.35,-2.074,15.052,1.35,1.1,11.788,0.0,0.0,0.0,0.0,0.0,0.0,-12.9871,-1.3384,-3.9176
TypeB0_0034,3,3,7.887,0.848,4.499,0.0,2.2496,1.0,12.747,0.0,0.0,0.0,1.35,-4.291,11.121,1.35,-2.244,15.357,1.35,1.1,10.594,0.0,0.0,0.0,0.0,0.0,0.0,-2.5925,-0.8636,0.7954
TypeB0_0035,3,4,6.779,1.048,3.595,0.0,1.7976,1.0,11.6185,0.0,0.0,0.0,1.35,-3.529,10.331,1.35,-1.595,13.766,1.35,1.1,11.48,1.35,-3.757,12.523,0.0,0.0,0.0,12.8938,-4.1337,4.0197
TypeB0_0036,3,3,6.232,1.669,3.89,0.0,1.9448,1.0,11.8457,0.0,0.0,0.0,1.35,-3.9,10.625,1.35,-2.465,14.091,1.35,1.1,11.178,0.0,0.0,0.0,0.0,0.0,0.0,-13.562,2.1896,3.5954
TypeB0_0037,3,3,7.279,0.765,4.194,0.0,2.0969,1.0,11.7014,0.0,0.0,0.0,1.35,-3.852,9.982,1.35,-2.357,14.145,1.35,1.1,9.807,0.0,0.0,0.0,0.0,0.0,0.0,14.6822,0.7291,4.6716
TypeB0_0038,3,3,7.006,1.677,4.153,0.0,2.0765,1.0,12.8235,0.0,0.0,0.0,1.35,-3.954,11.271,1.35,-2.579,15.208,1.35,1.1,11.008,0.0,0.0,0.0,0.0,0.0,0.0,11.9979,1.8773,4.0881
TypeB0_0039,3,3,6.431,1.465,4.451,0.0,2.2257,1.0,11.5135,0.0,0.0,0.0,1.35,-4.159,9.797,1.35,-2.584,14.074,1.35,1.1,10.242,0.0,0.0,0.0,0.0,0.0,0.0,-6.0823,3.6941,3.9571
TypeB0_0040,3,4,6.705,0.709,4.31,0.0,2.1552,1.0,11.2791,0.0,0.0,0.0,1.35,-4.196,9.809,1.35,-2.695,13.736,1.35,1.1,9.28,1.35,-4.201,12.742,0.0,0.0,0.0,12.8948,-4.5526,1.7191
TypeB0_0041,3,3,6.36,0.889,3.956,0.0,1.9778,1.0,11.1398,0.0,0.0,0.0,1.35,-3.827,9.709,1.35,-2.08,13.475,1.35,1.1,9.294,0.0,0.0,0.0,0.0,0.0,0.0,14.2893,-4.98,0.9366
TypeB0_0042,3,3,6.423,1.214,3.504,0.0,1.7522,1.0,11.6711,0.0,0.0,0.0,1.35,-3.287,10.22,1.35,-2.44,13.668,1.35,1.1,10.739,0.0,0.0,0.0,0.0,0.0,0.0,-3.4916,3.316,0.7075
TypeB0_0043,3,4,6.606,1.461,3.702,0.0,1.851,1.0,11.7705,0.0,0.0,0.0,1.35,-3.463,10.257,1.35,-1.779,13.98,1.35,1.1,10.384,1.35,-3.72,12.952,0.0,0.0,0.0,-7.6708,1.0748,-0.6646
TypeB0_0044,3,4,7.577,1.366,4.411,0.0,2.2056,1.0,12.7319,0.0,0.0,0.0,1.35,-4.039,10.937,1.35,-2.627,15.263,1.35,1.1,11.625,1.35,-4.293,14.224,0.0,0.0,0.0,14.7086,-0.5548,-3.9211
TypeB0_0045,3,3,7.78,0.986,4.139,0.0,2.0693,1.0,12.6442,0.0,0.0,0.0,1.35,-4.079,11.279,1.35,-1.247,14.93,1.35,1.1,12.678,0.0,0.0,0.0,0.0,0.0,0.0,4.0231,-4.5242,-2.2597
TypeB0_0046,3,3,7.098,0.856,3.593,0.0,1.7965,1.0,11.7702,0.0,0.0,0.0,1.35,-3.66,10.684,1.35,-1.159,13.83,1.35,1.1,9.769,0.0,0.0,0.0,0.0,0.0,0.0,-13.4164,-1.6606,1.5842
TypeB0_0047,3,3,7.024,1.35,3.504,0.0,1.7518,1.0,12.4317,0.0,0.0,0.0,1.35,-3.567,11.353,1.35,-2.146,14.506,1.35,1.1,11.928,0.0,0.0,0.0,0.0,0.0,0.0,-3.4718,-4.6156,-0.9851
TypeB0_0048,3,4,6.514,1.251,3.906,0.0,1.953,1.0,11.9344,0.0,0.0,0.0,1.35,-3.711,10.431,1.35,-1.316,14.158,1.35,1.1,9.925,1.35,-4.168,12.599,0.0,0.0,0.0,-11.6388,3.2162,-4.6764
TypeB0_0049,3,4,7.248,1.639,4.325,0.0,2.1624,1.0,12.9705,0.0,0.0,0.0,1.35,-4.011,11.254,1.35,-2.659,15.443,1.35,1.1,11.774,1.35,-3.8,14.889,0.0,0.0,0.0,6.1322,-2.4469,-1.0692
TypeB0_0050,3,4,6.798,1.796,3.556,0.0,1.7782,1.0,12.466,0.0,0.0,0.0,1.35,-3.394,11.066,1.35,-2.078,14.583,1.35,1.1,11.283,1.35,-3.848,13.004,0.0,0.0,0.0,-2.8477,1.7995,0.1288
TypeB0_0051,3,3,6.757,1.965,4.01,0.0,2.0048,1.0,12.3763,0.0,0.0,0.0,1.35,-3.914,10.981,1.35,-2.789,14.607,1.35,1.1,11.953,0.0,0.0,0.0,0.0,0.0,0.0,-13.2259,-3.4734,-0.2464
TypeB0_0052,3,4,6.668,0.668,4.479,0.0,2.2394,1.0,11.0356,0.0,0.0,0.0,1.35,-4.379,9.56,1.35,-2.879,13.555,1.35,1.1,9.896,1.35,-4.827,10.784,0.0,0.0,0.0,-12.3184,2.0346,-2.9689
TypeB0_0053,3,4,6.998,1.289,4.102,0.0,2.051,1.0,12.2279,0.0,0.0,0.0,1.35,-3.854,10.628,1.35,-2.187,14.635,1.35,1.1,11.835,1.35,-3.736,13.953,0.0,0.0,0.0,12.3667,1.14,3.4088
TypeB0_0054,3,3,6.491,1.93,4.08,0.0,2.0401,1.0,12.3532,0.0,0.0,0.0,1.35,-4.064,11.063,1.35,-2.673,14.668,1.35,1.1,11.691,0.0,0.0,0.0,0.0,0.0,0.0,-9.8719,0.9155,-4.6195
TypeB0_0055,3,3,7.631,1.078,4.289,0.0,2.1447,1.0,12.7936,0.0,0.0,0.0,1.35,-3.963,11.071,1.35,-2.07,15.297,1.35,1.1,11.006,0.0,0.0,0.0,0.0,0.0,0.0,-6.3474,-0.4298,3.8276
TypeB0_0056,3,3,6.849,1.776,4.272,0.0,2.1359,1.0,12.5697,0.0,0.0,0.0,1.35,-4.15,11.096,1.35,-2.001,15.062,1.35,1.1,10.906,0.0,0.0,0.0,0.0,0.0,0.0,-3.4192,2.5072,4.9951
TypeB0_0057,3,4,7.756,0.983,4.071,0.0,2.0356,1.0,12.8726,0.0,0.0,0.0,1.35,-3.898,11.366,1.35,-2.693,15.176,1.35,1.1,12.074,1.35,-4.424,13.059,0.0,0.0,0.0,6.1528,-4.4301,-1.871
TypeB0_0058,3,4,6.269,0.711,4.417,0.0,2.2086,1.0,10.8827,0.0,0.0,0.0,1.35,-4.268,9.348,1.35,-2.046,13.446,1.35,1.1,9.757,1.35,-4.775,10.982,0.0,0.0,0.0,3.3893,-3.3256,0.4331
TypeB0_0059,3,4,6.753,1.978,3.792,0.0,1.8962,1.0,12.5513,0.0,0.0,0.0,1.35,-3.698,11.194,1.35,-2.456,14.737,1.35,1.1,11.403,1.35,-4.152,12.557,0.0,0.0,0.0,-0.2889,1.2459,-1.1675
TypeB0_0060,3,4,6.582,1.449,3.549,0.0,1.7743,1.0,11.7644,0.0,0.0,0.0,1.35,-3.449,10.441,1.35,-1.501,13.881,1.35,1.1,10.672,1.35,-3.698,12.688,0.0,0.0,0.0,-4.159,3.734,-1.4446
TypeB0_0061,3,3,6.985,1.91,3.62,0.0,1.8098,1.0,13.0725,0.0,0.0,0.0,1.35,-3.441,11.642,1.35,-1.223,15.161,1.35,1.1,11.586,0.0,0.0,0.0,0.0,0.0,0.0,14.5004,-1.7087,-4.3514
TypeB0_0062,3,3,7.044,1.117,3.584,0.0,1.792,1.0,12.0436,0.0,0.0,0.0,1.35,-3.425,10.642,1.35,-2.018,14.184,1.35,1.1,10.158,0.0,0.0,0.0,0.0,0.0,0.0,-12.0637,4.949,-1.4794
TypeB0_0063,3,3,6.349,0.654,4.073,0.0,2.0366,1.0,11.0757,0.0,0.0,0.0,1.35,-4.037,9.755,1.35,-1.704,13.449,1.35,1.1,9.667,0.0,0.0,0.0,0.0,0.0,0.0,-9.0456,-0.8119,-4.8404
TypeB0_0064,3,3,7.477,1.058,4.448,0.0,2.2242,1.0,12.3634,0.0,0.0,0.0,1.35,-4.232,10.737,1.35,-2.821,14.878,1.35,1.1,10.658,0.0,0.0,0.0,0.0,0.0,0.0,13.5225,-4.3661,-3.6828
TypeB0_0065,3,4,7.382,1.669,4.179,0.0,2.0895,1.0,12.7583,0.0,0.0,0.0,1.35,-4.197,11.511,1.35,-2.749,15.117,1.35,1.1,11.904,1.35,-4.538,12.828,0.0,0.0,0.0,0.3123,0.6267,1.0631
TypeB0_0066,3,4,7.35,1.286,4.349,0.0,2.1743,1.0,12.4543,0.0,0.0,0.0,1.35,-4.338,11.134,1.35,-2.15,14.989,1.35,1.1,10.7,1.35,-4.537,13.37,0.0,0.0,0.0,-7.4364,-2.0643,2.1326
TypeB0_0067,3,3,6.719,1.939,4.328,0.0,2.1639,1.0,12.4999,0.0,0.0,0.0,1.35,-4.181,10.983,1.35,-2.947,14.899,1.35,1.1,11.168,0.0,0.0,0.0,0.0,0.0,0.0,-10.9895,-2.7355,-0.3329
TypeB0_0068,3,4,7.639,1.741,4.35,0.0,2.175,1.0,13.225,0.0,0.0,0.0,1.35,-4.171,11.662,1.35,-1.755,15.725,1.35,1.1,11.374,1.35,-4.598,13.97,0.0,0.0,0.0,-10.772,-0.0613,0.0856
TypeB0_0069,3,3,6.227,0.95,3.821,0.0,1.9106,1.0,11.224,0.0,0.0,0.0,1.35,-3.637,9.749,1.35,-1.619,13.476,1.35,1.1,10.417,0.0,0.0,0.0,0.0,0.0,0.0,-1.1796,2.7271,0.091
TypeB0_0070,3,4,7.402,1.334,3.515,0.0,1.7576,1.0,12.4629,0.0,0.0,0.0,1.35,-3.387,11.11,1.35,-2.038,14.562,1.35,1.1,11.79,1.35,-3.342,13.868,0.0,0.0,0.0,2.1978,4.2647,-4.201
TypeB0_0071,3,4,6.581,1.12,3.812,0.0,1.9062,1.0,11.4462,0.0,0.0,0.0,1.35,-3.564,9.901,1.35,-1.855,13.712,1.35,1.1,11.489,1.35,-3.467,13.089,0.0,0.0,0.0,10.7277,-1.6439,-2.2776
TypeB0_0072,3,3,6.524,1.453,4.063,0.0,2.0317,1.0,12.0749,0.0,0.0,0.0,1.35,-3.858,10.531,1.35,-1.504,14.408,1.35,1.1,10.121,0.0,0.0,0.0,0.0,0.0,0.0,-5.55,-1.3517,2.2115
TypeB0_0073,3,4,6.346,1.876,3.873,0.0,1.9367,1.0,11.8807,0.0,0.0,0.0,1.35,-3.885,10.665,1.35,-1.405,14.115,1.35,1.1,11.622,1.35,-4.233,11.829,0.0,0.0,0.0,1.5155,1.1993,1.3409
TypeB0_0074,3,3,7.993,1.791,4.343,0.0,2.1716,1.0,13.7102,0.0,0.0,0.0,1.35,-4.247,12.26,1.35,-2.703,16.185,1.35,1.1,12.166,0.0,0.0,0.0,0.0,0.0,0.0,10.8541,0.2353,2.3261
TypeB0_0075,3,4,6.275,1.428,4.457,0.0,2.2286,1.0,11.3444,0.0,0.0,0.0,1.35,-4.292,9.781,1.35,-1.802,13.898,1.35,1.1,11.203,1.35,-4.704,12.101,0.0,0.0,0.0,-6.3874,-1.4084,4.4493
TypeB0_0076,3,4,6.397,1.956,3.708,0.0,1.8541,1.0,12.1601,0.0,0.0,0.0,1.35,-3.441,10.616,1.35,-2.451,14.292,1.35,1.1,10.682,1.35,-4.068,12.167,0.0,0.0,0.0,-3.0283,-4.1708,4.5487
TypeB0_0077,3,3,7.577,0.726,3.564,0.0,1.7818,1.0,12.2906,0.0,0.0,0.0,1.35,-3.542,11.071,1.35,-2.118,14.406,1.35,1.1,10.977,0.0,0.0,0.0,0.0,0.0,0.0,-10.1462,-1.398,-1.2996
TypeB0_0078,3,3,6.934,1.575,3.747,0.0,1.8733,1.0,12.4412,0.0,0.0,0.0,1.35,-3.663,11.106,1.35,-2.397,14.612,1.35,1.1,10.281,0.0,0.0,0.0,0.0,0.0,0.0,9.1623,4.0388,-0.8054
TypeB0_0079,3,4,7.85,1.979,3.804,0.0,1.9019,1.0,13.549,0.0,0.0,0.0,1.35,-3.753,12.25,1.35,-1.314,15.733,1.35,1.1,11.722,1.35,-3.732,14.879,0.0,0.0,0.0,0.8436,1.8826,2.5929
TypeB0_0080,3,3,7.953,1.369,4.061,0.0,2.0303,1.0,13.3891,0.0,0.0,0.0,1.35,-4.028,12.077,1.35,-1.848,15.772,1.35,1.1,12.373,0.0,0.0,0.0,0.0,0.0,0.0,-11.3242,-1.7527,0.1786
TypeB0_0081,3,4,6.396,1.752,3.546,0.0,1.7729,1.0,12.2964,0.0,0.0,0.0,1.35,-3.356,10.867,1.35,-1.41,14.398,1.35,1.1,11.827,1.35,-3.903,12.192,0.0,0.0,0.0,-11.0809,3.5735,4.6497
TypeB0_0082,3,4,6.343,0.766,3.848,0.0,1.9242,1.0,11.1516,0.0,0.0,0.0,1.35,-3.591,9.589,1.35,-1.943,13.436,1.35,1.1,9.137,1.35,-3.946,12.215,0.0,0.0,0.0,-7.444,4.6635,-4.3674
